filename,latitude,longitude
447020173_20f51eeeda_172_55126705@N00.jpg,-13.166996,-72.545471
447022280_7851b66b61_187_55126705@N00.jpg,-12.594103,-69.067783
447024764_634742cc19_187_55126705@N00.jpg,-12.611861,-69.037227
447030842_c1d9f24a11_218_55126705@N00.jpg,-12.611861,-69.037227
447034627_d91db03621_187_55126705@N00.jpg,-12.611861,-69.037227
447551550_5494ea1bae_192_7571568@N05.jpg,41.857287,-87.656478
447559354_75dc4612cb_249_7571568@N05.jpg,41.857287,-87.656478
447573376_a0770cd003_181_7571568@N05.jpg,41.857287,-87.656478
447619886_7f2fce9890_251_7571568@N05.jpg,41.857287,-87.656478
447620578_cf73eec7c9_203_7571568@N05.jpg,41.857287,-87.656478
447638817_0a8b4e7138_172_7571568@N05.jpg,41.857287,-87.656478
447651682_a77b224b33_174_55126705@N00.jpg,-33.442471,-70.638313
447669341_fa372d6722_170_7571568@N05.jpg,41.857287,-87.656478
447673148_a7f8fa9408_192_7571568@N05.jpg,41.857287,-87.656478
447883592_3fc89f5b62_185_55126705@N00.jpg,17.226151,-89.612216
447919907_df54500374_207_55126705@N00.jpg,17.226151,-89.612216
447921184_556fb0dcf6_189_55126705@N00.jpg,17.226151,-89.612216
447922456_113e259f0f_244_55126705@N00.jpg,17.226151,-89.612216
447923902_544b51d411_214_55126705@N00.jpg,17.226151,-89.612216
447991928_895301f964_251_55126705@N00.jpg,17.481426,-91.994533
449901053_f0d3dbb166_164_55126705@N00.jpg,9.738497,-82.84069
449966819_84d6b047e1_175_55126705@N00.jpg,10.471776,-84.64468
450398949_6e5439dd96_223_26519935@N00.jpg,31.628098,-8.036928
450477597_7de0d269e6_214_26519935@N00.jpg,31.628098,-8.036928
45093902_0ca68f3d8e_28_88483799@N00.jpg,38.5605,-75.0571
45094576_2f40a2d6d3_24_88483799@N00.jpg,38.5605,-75.0571
451257453_24212e8f5d_213_97522422@N00.jpg,59.033135,8.637313
451391315_5499bad3b3_195_7132415@N03.jpg,47.655473,-122.293839
451534383_24746ed49b_237_7571568@N05.jpg,28.032026,-80.687042
451563252_fc84d47e12_189_15376845@N00.jpg,41.306181,-72.962951
451741697_1db5c5daa3_235_90168643@N00.jpg,31.77298,35.224914
451742685_c54b98093a_248_90168643@N00.jpg,31.77298,35.224914
451833114_d4117725fe_237_70323761@N00.jpg,40.76065,-73.975903
452065902_0daa6bd4bd_219_15632944@N00.jpg,50.506262,16.749386
452161989_deffca31a7_201_93487964@N00.jpg,42.906526,-5.55831
452172281_2e06af3ed4_220_93487964@N00.jpg,42.907241,-5.561936
452221670_b3dd7509b4_244_26519935@N00.jpg,22.297593,114.286222
452264754_a404f9fac7_189_26519935@N00.jpg,22.297593,114.286222
452289545_9ef9fd8027_230_15632944@N00.jpg,51.062921,17.085413
452295956_31ce539c3b_205_26519935@N00.jpg,22.297593,114.286222
45242953_221e7fcc35_33_98908999@N00.jpg,48.874341,2.293943
452498883_3be2a4e1b0_168_97522422@N00.jpg,59.028189,8.670272
452866273_0d732257f1_242_55126705@N00.jpg,14.833633,-89.145641
453108363_b77fc01587_238_69212252@N00.jpg,41.925222,-87.634592
453205885_aea665aecb_203_55126705@N00.jpg,35.521425,-111.372699
453275748_96be70fe3f_189_55126705@N00.jpg,35.521425,-111.372699
453352488_4565eb1fe2_209_16836474@N00.jpg,8.971219,-79.530887
453368168_297a776734_199_16836474@N00.jpg,8.971219,-79.530887
453385775_52d74acad4_252_16836474@N00.jpg,8.971219,-79.530887
453635515_277c694203_171_55126705@N00.jpg,20.681453,-88.569545
453636890_c425e657ab_239_55126705@N00.jpg,20.681453,-88.569545
453683152_73915760c1_242_55126705@N00.jpg,20.681453,-88.569545
453711663_86b5ad7abc_184_55126705@N00.jpg,20.681453,-88.569545
453715505_c6bdf8e0c7_202_79039156@N00.jpg,44.30226,9.212894
453726359_68ab51aec0_168_79039156@N00.jpg,44.335314,9.208559
454133111_03a1f5df8e_216_14491548@N00.jpg,41.391652,2.16473
454337490_00d44d1193_239_55126705@N00.jpg,20.491587,-87.72377
454670932_3bcfb55583_226_55126705@N00.jpg,20.617682,-89.452743
455047710_f87285f026_169_55126705@N00.jpg,19.850039,-90.532665
455108063_dd2eab3b20_219_55126705@N00.jpg,19.719524,-90.009613
459041961_711d8ad90a_187_50994135@N00.jpg,55.857021,-4.274325
459254219_9ddd08eccd_212_59341685@N00.jpg,40.29976,-105.639746
459313793_803d6340ae_204_75653366@N00.jpg,49.294113,-123.139475
460157425_8df3ae8d48_191_70618949@N00.jpg,-25.348757,26.547775
461544763_d962fb527f_203_41894197861@N01.jpg,40.796462,-73.962192
461546611_cc214e3620_252_41894197861@N01.jpg,40.798476,-73.961162
462922891_67372e6aed_196_25159586@N00.jpg,35.665752,139.760717
46313190_ed1037267f_30_14542551@N00.jpg,47.91939,106.917057
463150945_e1617caffb_198_82927779@N00.jpg,-34.019247,19.609408
463191722_cf1005280d_167_82927779@N00.jpg,-34.02425,19.614908
463213126_e1d5c6dc01_187_89904893@N00.jpg,51.513823,-0.100657
464282320_722132668a_181_55126705@N00.jpg,19.531156,-96.921901
464285664_cb10417aea_173_55126705@N00.jpg,19.531156,-96.921901
464351856_4cd6f68f0d_167_55126705@N00.jpg,20.448728,-97.323589
464517182_510f8de005_176_55126705@N00.jpg,20.431195,-97.381954
46462453_5cbc3a3aec_33_97522422@N00.jpg,39.993429,116.262817
464828309_67e998bbc1_175_55126705@N00.jpg,22.771907,-102.576427
464855090_e18c4aa92f_192_55126705@N00.jpg,22.457439,-102.821903
464868145_eacd26f270_198_55126705@N00.jpg,22.457439,-102.821903
465661185_9a417de793_192_19269532@N00.jpg,30.267592,-97.76257
466841047_ea591ac720_203_64825499@N00.jpg,12.607003,-70.055952
466842259_a24ec03b5e_223_64825499@N00.jpg,12.607003,-70.055952
466879788_10173ddaeb_231_64825499@N00.jpg,12.539482,-70.070672
466912467_df24961516_193_64825499@N00.jpg,12.539482,-70.070672
467074960_2994d69218_214_44972214@N00.jpg,40.417547,-74.105787
467137143_72fbc260e3_191_64825499@N00.jpg,20.444712,-86.994161
467148742_423a4de7b6_220_64825499@N00.jpg,20.444712,-86.994161
467150493_2f79cf4c57_228_64825499@N00.jpg,20.444712,-86.994161
467153437_1e33822dd2_220_64825499@N00.jpg,20.444712,-86.994161
467178347_f7290dd76e_172_41894197861@N01.jpg,40.740721,-74.002189
467862736_4f5abff17e_199_64825499@N00.jpg,9.313484,-79.845972
467914709_2bc9e8ba90_215_96388182@N00.jpg,51.054654,13.734583
467945159_514cb9fedc_208_64825499@N00.jpg,9.313484,-79.845972
467994996_f60ab5ac81_214_64825499@N00.jpg,9.274097,-79.921331
468007750_ae49a82946_210_64825499@N00.jpg,9.274097,-79.921331
468016717_deff8cdee3_227_64825499@N00.jpg,9.274097,-79.921331
468049398_098d809c0a_196_64825499@N00.jpg,12.51774,-70.040722
468114689_6f7d634bae_220_7885919@N07.jpg,48.870374,2.391918
468200816_37ec2e533a_191_89904893@N00.jpg,51.130138,1.321363
468278910_539810ce41_193_64825499@N00.jpg,20.481959,-86.975508
468281319_98388072fd_185_64825499@N00.jpg,20.481959,-86.975508
468488782_cba8bc7af1_202_64825499@N00.jpg,20.481959,-86.975508
473633300_36b61bf48c_196_81421684@N00.jpg,47.76118,11.570963
47480760_2601b9fa0c_30_41315423@N00.jpg,41.7932,-88.01053
474948847_2f18f8b785_187_89904893@N00.jpg,51.483534,-0.604902
476237309_000c143d8f_172_41894169878@N01.jpg,41.686261,-87.995692
476241859_f1bc705fe0_191_41894169878@N01.jpg,41.512369,-87.966156
476243791_3b12de8e7b_219_41894169878@N01.jpg,41.512369,-87.966156
476270940_b05c7602a8_194_41894169878@N01.jpg,41.451408,-96.491859
476284851_bf006193c0_208_41894169878@N01.jpg,41.451408,-96.491859
476835866_b888027c27_203_70323761@N00.jpg,40.668326,-73.964901
478191864_6de85e6097_227_82503882@N00.jpg,50.339551,7.543337
479647329_ed1c4b8a70_188_65367662@N00.jpg,36.157833,-115.15457
479684130_05e73de8c3_177_65367662@N00.jpg,36.157833,-115.15457
479743722_618a58eb1f_217_15632944@N00.jpg,52.108771,16.111192
479743744_b92a936960_181_15632944@N00.jpg,52.108771,16.111192
479751616_1402e5dee7_224_15632944@N00.jpg,52.108771,16.111192
479751650_bc7eef5e74_172_15632944@N00.jpg,52.108771,16.111192
479768835_d12d43d381_213_15632944@N00.jpg,52.108771,16.111192
480130099_3067a31825_171_15632944@N00.jpg,52.108771,16.111192
480138739_fccfdecbbf_184_15632944@N00.jpg,52.108771,16.111192
480372482_20ba386988_211_7885919@N07.jpg,45.46527,9.189924
480394015_13ba637796_214_7885919@N07.jpg,45.464329,9.191039
480714899_c0080a37cc_182_88483799@N00.jpg,39.399494,-76.604344
481265045_f8fe2e9f1f_205_79039156@N00.jpg,45.70486,9.380264
482249918_ce5956dc2c_192_50435419@N00.jpg,-34.609758,-58.411216
482269497_635b29f765_200_50435419@N00.jpg,-34.609758,-58.411216
482309565_6413202fd8_197_50435419@N00.jpg,-34.609758,-58.411216
482331439_eabd04b1b5_196_50435419@N00.jpg,-34.609758,-58.411216
482450631_9a18ceae7e_219_50435419@N00.jpg,-34.609758,-58.411216
482456175_358f0cc837_214_50435419@N00.jpg,-34.609758,-58.411216
482474082_48e542db42_184_50435419@N00.jpg,-34.609758,-58.411216
482522436_afd67a4fb5_178_50435419@N00.jpg,-34.609758,-58.411216
482522657_74aeb9d1f0_222_50435419@N00.jpg,-34.609758,-58.411216
482528363_696c14a52c_193_50435419@N00.jpg,-34.609758,-58.411216
482973491_fdc5768f9f_182_7885919@N07.jpg,45.436774,12.326182
483510032_1aa39298ae_196_90168643@N00.jpg,31.77298,35.224914
483717602_2445d0d4ae_206_40425693@N00.jpg,40.542112,14.252185
483794926_ba696e52d8_201_90168643@N00.jpg,31.77298,35.224914
484091031_4dccc76743_227_7885919@N07.jpg,45.456382,12.356389
484136398_2bc88c26e5_203_51162504@N00.jpg,37.214506,-7.410321
484137914_3f2f3c258c_194_51162504@N00.jpg,37.214506,-7.410321
484199684_09c57af496_230_50435419@N00.jpg,-34.609758,-58.411216
484245503_2c1739bf8b_213_50435419@N00.jpg,-34.609758,-58.411216
484255165_aeaf43116a_193_50435419@N00.jpg,-34.609758,-58.411216
484775080_6decd41318_229_7885919@N07.jpg,-23.248128,16.559486
485581993_e813d3229d_187_57253263@N00.jpg,42.04711,-70.650823
486112467_9a11ead046_227_75653366@N00.jpg,49.242328,-123.11335
486112965_0adc5ac5fa_213_75653366@N00.jpg,49.242328,-123.11335
486170152_713ccb153d_213_7885919@N07.jpg,-21.768586,13.956069
486591374_67151abe1c_184_51162504@N00.jpg,37.389024,-5.994071
486597679_e1a557718f_198_51162504@N00.jpg,37.389024,-5.994071
486640035_44fce1c2e6_194_51162504@N00.jpg,37.389024,-5.994071
486640467_2747f82c8f_224_26519935@N00.jpg,38.8494,121.391544
486917998_0077fde76f_204_8159033@N04.jpg,39.923165,116.402549
486937288_b185bedd23_231_8159033@N04.jpg,39.923165,116.402549
487004508_a9a56d1967_173_8159033@N04.jpg,39.923165,116.402549
487030048_10605b328e_227_8159033@N04.jpg,39.923165,116.402549
487043497_3fddb48313_186_8159033@N04.jpg,39.923165,116.402549
487044961_f675eb5964_206_8159033@N04.jpg,39.923165,116.402549
487058765_13a8cafbd9_192_8159033@N04.jpg,39.923165,116.402549
487066358_01d439baa3_216_8159033@N04.jpg,39.923165,116.402549
487097733_05b162ed49_197_8159033@N04.jpg,39.923165,116.402549
487099337_cc35854a4d_228_82927779@N00.jpg,-33.656922,23.122819
487138731_ed49dc4a7f_212_8159033@N04.jpg,34.272254,108.896656
487140612_ef305ec69f_218_8159033@N04.jpg,31.235701,121.46862
487142532_8e77d4a376_179_8159033@N04.jpg,31.235701,121.46862
487157149_401f70f672_204_8159033@N04.jpg,31.235701,121.46862
487157243_e18d20f05c_211_8159033@N04.jpg,31.235701,121.46862
487188679_72c4e461e4_199_82927779@N00.jpg,-33.527813,22.251491
487273430_02a2d59e36_205_8159033@N04.jpg,39.923165,116.402549
487288867_bd42496d28_179_8159033@N04.jpg,39.923165,116.402549
487341048_fc37294bdf_170_8159033@N04.jpg,35.012845,135.748786
487349192_1c67d95fa1_224_8159033@N04.jpg,35.012845,135.748786
487365166_d1f723dd85_225_8159033@N04.jpg,35.311483,139.549541
487400637_f9cdf5e118_174_86122102@N00.jpg,60.169695,24.965057
487799243_19536f5161_201_16836474@N00.jpg,-4.219137,-69.938964
487930298_88b99a29b3_219_7885919@N07.jpg,-19.180759,15.922107
487946030_c424464f47_191_7885919@N07.jpg,-19.151654,15.096588
487968221_39a7213c63_222_49503208420@N01.jpg,48.865575,2.361803
488200305_001ec0b596_205_36093984@N00.jpg,44.456482,-93.160414
488223116_deb9583d6e_217_26519935@N00.jpg,38.8494,121.391544
488352231_861d4e0345_229_26519935@N00.jpg,38.785535,121.141777
488533345_9d423dbcc9_212_91548597@N00.jpg,53.052467,-3.0049
488849133_3f1992698b_197_41894197861@N01.jpg,40.716053,-73.996052
489951235_38f25f4dbc_202_26519935@N00.jpg,45.785519,126.594986
491120385_b575e9fbec_198_70323761@N00.jpg,42.352557,-71.11058
491141179_d90b8ba06c_229_48313794@N00.jpg,44.656565,21.850433
491919321_7f6f92bd18_208_75653366@N00.jpg,49.269341,-123.169816
492904812_a8fc6c42fc_189_50435419@N00.jpg,33.622195,-100.836982
493339442_d3ad94d478_212_75653366@N00.jpg,49.272001,-123.169001
493804398_82845b8a70_212_26519935@N00.jpg,45.778179,126.660432
493818157_0f4712ffbd_186_26519935@N00.jpg,45.778179,126.660432
494341167_98a4299863_195_62126383@N00.jpg,32.347627,34.85361
494539179_286f16c126_194_62126383@N00.jpg,32.501871,34.892749
494541628_d95bd89475_190_62126383@N00.jpg,32.501871,34.892749
494612871_db624a92e7_216_62126383@N00.jpg,32.501871,34.892749
494631856_8b13dc40c1_230_26519935@N00.jpg,43.787949,125.446186
494663092_d20ab908d1_189_26519935@N00.jpg,43.787949,125.446186
494693270_3bdaf1fed9_194_26519935@N00.jpg,43.787949,125.446186
494764441_e72396a2c5_218_26519935@N00.jpg,43.787949,125.446186
494842008_7ca250deeb_225_15632944@N00.jpg,52.105384,16.115269
495148240_8144db7f76_208_70323761@N00.jpg,42.358115,-71.060197
495596403_4844e4b57f_199_81421684@N00.jpg,36.48936,101.56641
496049244_fd5374995a_194_8255645@N03.jpg,31.223077,121.488876
496088575_223c579f58_221_91548597@N00.jpg,53.191578,-2.894629
496139274_00d8ed4598_218_8255645@N03.jpg,31.223077,121.488876
496150236_6afa5a9269_202_8255645@N03.jpg,31.223077,121.488876
496357171_bc920920d9_204_8255645@N03.jpg,31.223077,121.488876
496364280_e562c40b2f_221_69212252@N00.jpg,41.91173,-87.628959
496591076_564ea30376_204_91548597@N00.jpg,53.191279,-2.894114
496602232_f6a3244a07_230_91548597@N00.jpg,53.190613,-2.894822
496664918_c8e6c33bc9_215_50517642@N00.jpg,40.76785,-73.971483
496688709_ea3cc1c272_203_91548597@N00.jpg,53.192458,-2.883567
496737328_83e03f544a_208_78225438@N00.jpg,12.515268,-70.031061
497027282_029b0c6a6e_198_36764971@N00.jpg,36.83869,10.230846
497084808_7f76ca550d_213_36093984@N00.jpg,47.778299,19.127497
497089887_014dfec0d7_228_36764971@N00.jpg,36.844254,10.219087
497192219_bdc260e715_200_36764971@N00.jpg,36.404152,10.599746
497743938_c423e6892c_194_8255645@N03.jpg,64.131581,-21.913604
497744338_26a6d8c107_228_8255645@N03.jpg,64.131581,-21.913604
497783235_1abb3ea03a_194_8255645@N03.jpg,64.131581,-21.913604
497978640_a7130ed235_201_8255645@N03.jpg,47.451076,12.386913
498047349_f70a4c8971_195_8255645@N03.jpg,46.206566,6.14685
498188970_2b625356a8_230_69212252@N00.jpg,41.881431,-87.623777
498284113_e7f6c19219_194_78225438@N00.jpg,9.303405,-79.986991
498312357_7d2d872a46_211_78225438@N00.jpg,9.303405,-79.986991
498409146_91798fa954_199_8255645@N03.jpg,47.389168,12.63565
498465013_81f201b042_206_8255645@N03.jpg,47.389168,12.63565
498485332_5dcd314ad4_218_89904893@N00.jpg,37.427484,-122.170618
498841097_8cee3322a2_217_70323761@N00.jpg,40.728327,-73.979036
499211654_515b8c018d_222_20194767@N00.jpg,-6.160694,106.824874
499390073_b1534310b7_213_8255645@N03.jpg,47.393236,12.638053
499393661_a7da0fd73e_206_8255645@N03.jpg,47.393236,12.638053
499400375_a0c6d01e46_192_8255645@N03.jpg,47.393236,12.638053
499408237_330409e18c_211_8255645@N03.jpg,47.393236,12.638053
499659206_1103c4e70c_216_8255645@N03.jpg,34.945895,32.418937
499683969_b2ca7bd2ca_228_8255645@N03.jpg,34.945895,32.418937
499701055_d6ee97e838_204_8255645@N03.jpg,34.945895,32.418937
499751900_1e49202d31_216_62126383@N00.jpg,31.776683,35.23428
499752412_13b983eaf1_193_62126383@N00.jpg,31.776829,35.233368
499799081_d6e215e5b9_190_62126383@N00.jpg,31.776683,35.23428
500766074_168d93242a_226_15632944@N00.jpg,51.118071,16.998682
501870004_42c1eec191_224_93455345@N00.jpg,50.244131,19.0242
501878996_cc55537e92_192_93455345@N00.jpg,50.244131,19.0242
502121673_eebb1e4d01_201_15632944@N00.jpg,51.127471,16.952977
503421929_68286fb4cb_210_15632944@N00.jpg,51.127067,16.982545
503740661_a6a54ca25c_197_36887937@N00.jpg,31.58323,74.323602
503743049_3dc92c026e_189_36887937@N00.jpg,31.583094,74.323247
504206320_14d4567362_202_15632944@N00.jpg,51.135685,17.002801
504223553_be68d9444f_207_15632944@N00.jpg,51.110473,16.945638
504349424_3a78b56e95_194_8255645@N03.jpg,34.937663,32.86354
504358612_799ab02b0f_230_8255645@N03.jpg,34.937874,32.86663
504360216_f134ae870b_212_8255645@N03.jpg,34.937874,32.86663
504530839_b058103c29_189_7224156@N03.jpg,22.254932,113.905928
504953029_951ba01c41_204_24311489@N00.jpg,33.748036,-84.371362
505259739_1320df4907_223_62126383@N00.jpg,32.704327,35.302162
505709506_a8d5cf2355_209_15632944@N00.jpg,51.098159,17.038078
505815616_ba5ece864e_197_15632944@N00.jpg,51.098159,17.038078
505895467_111084263a_232_85417391@N00.jpg,64.289015,-20.367279
506290885_eab847f55c_206_99437479@N00.jpg,70.396292,31.102294
506520812_6b9388aced_204_50994135@N00.jpg,55.845403,-4.419507
506546021_778c619a0c_200_50994135@N00.jpg,55.845518,-4.423445
507853636_e19ef8e118_218_62126383@N00.jpg,31.704145,35.219421
507992543_2ef52e606d_232_8393530@N05.jpg,25.073471,-77.327785
507995491_be1642b016_223_8393530@N05.jpg,25.073471,-77.327785
508033358_5d1f3bc07a_221_8393530@N05.jpg,25.073471,-77.327785
508092310_ed7d7da28a_217_62126383@N00.jpg,32.717471,35.301647
508344507_a1015d1cca_230_33463080@N00.jpg,61.503661,23.74566
509419851_e5ce616c39_210_7412395@N07.jpg,35.687574,-105.938372
509733934_86d61a4c33_221_7885919@N07.jpg,51.499483,-0.128585
509757181_585351b261_192_7885919@N07.jpg,51.505203,-0.092536
509964802_63d13dac86_200_90168643@N00.jpg,38.050253,29.075317
509993263_5ea97ad1ff_213_90168643@N00.jpg,38.054579,29.111022
510020600_10c02010e8_218_90168643@N00.jpg,38.63645,34.911632
510101189_8f1f9c8498_189_90168643@N00.jpg,37.981009,23.735961
510206635_d8c55451dc_219_77392231@N00.jpg,13.724085,100.392208
510985613_e2d8a6ffc8_210_62126383@N00.jpg,31.77817,35.229763
511011880_e037e14708_194_62126383@N00.jpg,32.821758,35.180454
511218374_ffd511c10b_213_62126383@N00.jpg,31.778015,35.235278
512851161_c25639142a_212_15376845@N00.jpg,41.272815,-73.296822
513229443_567342115b_197_78221228@N00.jpg,-37.814666,144.954986
513433290_f7a4b9ba3f_189_77392231@N00.jpg,-8.524069,115.259628
513453328_03108e034b_227_7665941@N08.jpg,49.291349,-123.127512
513619563_a02ef4b893_227_77392231@N00.jpg,-8.527804,115.264949
514155776_1e1d999aa9_194_62126383@N00.jpg,32.501365,35.50249
514199752_603e772e1a_254_24311489@N00.jpg,38.3964,-85.758232
514234452_8824524fbe_243_59555137@N00.jpg,22.209656,114.027185
514246671_382722c992_204_62126383@N00.jpg,32.501365,35.50249
514257521_596115c6fb_193_62126383@N00.jpg,32.501365,35.50249
514403184_90ada8c017_213_14491548@N00.jpg,48.854956,2.312471
514769928_ba6d383a0a_250_36764971@N00.jpg,35.340404,25.131568
515228175_f6e7d4b36a_249_14491548@N00.jpg,41.391567,2.164869
515329274_3b230b2b46_223_77392231@N00.jpg,-8.522286,115.264606
515336129_772a6aeee1_203_77392231@N00.jpg,-8.522286,115.264606
515415850_e3a3aaa1ae_243_90168643@N00.jpg,37.981009,23.735961
515440055_024bc75999_230_90168643@N00.jpg,37.981009,23.735961
515444837_6ce30b9c77_229_90168643@N00.jpg,37.981009,23.735961
515907272_ca7e322b7a_211_36764971@N00.jpg,37.973026,23.731327
515928079_378dce0e48_246_36764971@N00.jpg,37.973026,23.731327
515965057_daa4d4f3cb_219_77392231@N00.jpg,-8.522456,115.25053
516093992_bb6db23851_224_77392231@N00.jpg,-8.797546,115.23199
516111938_3db927d6d8_208_70323761@N00.jpg,41.771359,-73.93059
516247144_166a1f88c8_190_36764971@N00.jpg,37.975639,23.721392
516260063_f911d5d540_220_77392231@N00.jpg,-8.51974,115.259799
516265388_23dc2a8660_224_77392231@N00.jpg,-8.522456,115.25053
516399701_1ce0c241d0_226_36764971@N00.jpg,37.969453,23.729352
516535503_9eba8e366c_217_24311489@N00.jpg,41.913403,-87.626727
516605197_12b65bc555_192_24311489@N00.jpg,41.88864,-87.639559
516726629_56a97a2b1c_240_41315423@N00.jpg,38.623521,-90.204405
517461637_c024760a7b_222_15632944@N00.jpg,54.611199,18.800954
517764000_ec7bfe285b_215_79039156@N00.jpg,44.934425,9.672775
517790025_691fdae8ca_201_79039156@N00.jpg,44.934425,9.672775
517839578_b7ad071121_227_78841376@N00.jpg,48.873649,2.294887
517885569_ff35e80659_236_51162504@N00.jpg,51.552746,-3.577959
518524241_2e8d28653a_199_36887937@N00.jpg,37.786613,-122.4031
520371104_8d344a6cca_207_15632944@N00.jpg,54.609223,18.797907
520721897_11b0c68892_243_70323761@N00.jpg,41.767238,-73.935332
521324374_96290dd123_234_7132415@N03.jpg,45.516571,-122.674198
521492794_594ee36866_196_72526577@N00.jpg,37.047933,-122.016692
522146989_f3d24c3af7_197_89904893@N00.jpg,50.941271,6.956588
522352784_c7bed80f30_190_61819159@N00.jpg,41.907898,12.492828
522353135_0c8a7fccd5_207_61819159@N00.jpg,41.907898,12.492828
522359457_1ee595e7ff_237_61819159@N00.jpg,41.907898,12.492828
522365741_fdde31405e_196_61819159@N00.jpg,41.907898,12.492828
522373149_12fd8cd706_246_61819159@N00.jpg,42.840541,12.350006
522442470_18df9208d0_191_61819159@N00.jpg,-33.862469,151.210069
522457904_8be307d8dd_250_61819159@N00.jpg,-33.862469,151.210069
522458424_090d6fc78b_254_61819159@N00.jpg,-33.862469,151.210069
522458704_fb92e7f6e3_232_61819159@N00.jpg,-33.862469,151.210069
522493350_d9a845e836_240_61819159@N00.jpg,-25.347283,131.055049
522503678_d890e18189_238_61819159@N00.jpg,-25.347283,131.055049
522520876_5704206dda_206_61819159@N00.jpg,-25.347283,131.055049
522541314_95c3793313_216_61819159@N00.jpg,-14.666716,145.448513
523184139_a67f3e9222_204_51035632501@N01.jpg,48.884867,2.342507
523223836_a75155bf3c_200_51035632501@N01.jpg,48.886151,2.34315
523656350_d017c4c0c0_203_51035632501@N01.jpg,48.855298,2.312461
523815048_d11248f6c1_251_51035632501@N01.jpg,48.858249,2.294672
523882906_8593329b96_198_51035632501@N01.jpg,48.858249,2.294672
524802813_8278db8da6_214_61819159@N00.jpg,45.838188,9.076595
524999707_5413fe3302_246_80246871@N00.jpg,48.861644,2.333596
525908730_76edc9cf91_1131_51035632501@N01.jpg,48.858249,2.294672
525950643_479ea495f5_1113_51035632501@N01.jpg,48.873039,2.771389
526275876_7b751d7336_1169_51035632501@N01.jpg,48.804545,2.121423
526336263_51ce3b1509_1082_51035632501@N01.jpg,48.804545,2.121423
526505259_16f94e0e28_1189_8504005@N07.jpg,51.518998,-0.137329
526522859_51c9eda7c1_195_51035632501@N01.jpg,48.804545,2.121423
526692216_e114c8af6a_1190_51035632501@N01.jpg,48.860698,2.393729
526710598_e2a4884500_231_8159033@N04.jpg,34.714101,135.239982
526735771_6e1e243caa_245_51035632501@N01.jpg,48.873811,2.295042
526767142_ef3de1674b_1197_51035632501@N01.jpg,48.873039,2.771389
526834487_cdce290644_195_51035632501@N01.jpg,48.860698,2.393729
526838553_57fa7b99dd_242_51035632501@N01.jpg,48.860698,2.393729
527537168_57b097c843_203_15632944@N00.jpg,51.098159,17.038078
527733347_125e0ab464_1007_7412395@N07.jpg,36.065673,-112.11713
528008398_d85c0301e5_235_78247883@N00.jpg,50.541662,-4.937839
528068846_6940f4bb60_1204_96928198@N00.jpg,62.118175,6.103076
528375711_98c10b937d_1141_37476307@N00.jpg,18.422222,-68.890083
528683885_1d11fed95e_1249_42126397@N00.jpg,3.154399,101.709537
529344717_1c18ad31b2_1201_7132415@N03.jpg,49.311218,-123.152017
529821616_49dc772ee4_1100_26519935@N00.jpg,22.545527,114.09909
529887618_45d3d159e5_1035_7132415@N03.jpg,47.780866,-121.571445
529898734_c59d91efba_1115_7132415@N03.jpg,47.780866,-121.571445
529909526_c9dca47f96_1190_7132415@N03.jpg,47.780866,-121.571445
530000433_0fb9da3887_1123_7132415@N03.jpg,47.780866,-121.571445
530100467_e829a97737_1187_30571787@N00.jpg,52.503814,13.276655
531104457_35b1f33bda_1037_79756109@N00.jpg,20.775324,-156.536121
531216797_0c5e29f669_1428_79756109@N00.jpg,20.599726,-156.42261
531250845_144104c9b4_1135_79756109@N00.jpg,20.877353,-156.681303
531619057_2dc05d2d78_1165_79756109@N00.jpg,20.886059,-156.685391
531648479_e0b05f9991_1363_79756109@N00.jpg,20.886059,-156.685391
531842222_c37c8331b5_1130_42126397@N00.jpg,31.280898,121.518402
532055519_5ca9666626_1400_79756109@N00.jpg,20.864586,-156.167736
532074512_d42c58c826_1060_79756109@N00.jpg,20.827042,-156.094758
532153498_f85923b008_1120_79756109@N00.jpg,20.790491,-156.00161
532155227_7857c80bf9_1403_7885919@N07.jpg,48.101011,-66.118726
532221139_ebb24faff3_1337_79756109@N00.jpg,20.788731,-156.003531
532270685_35d8687efb_1300_79756109@N00.jpg,20.789052,-156.004464
532284703_1552750aa3_1160_79756109@N00.jpg,20.752707,-155.981655
532386352_ee598a8139_1240_79756109@N00.jpg,20.881077,-156.545133
532402794_a4bd0cfc3b_1333_79756109@N00.jpg,20.881077,-156.545133
532414158_f4abdc6291_1420_79756109@N00.jpg,20.894824,-156.478636
532483747_3853b3af27_1222_79756109@N00.jpg,20.881077,-156.545133
532567783_382f9f5d22_1348_79756109@N00.jpg,20.937567,-156.692719
533118626_53d02b9624_1180_79756109@N00.jpg,20.818864,-156.653022
533120780_026034cad8_1222_7412395@N07.jpg,51.869184,8.917154
533144796_829337190b_1114_79756109@N00.jpg,20.763176,-156.600837
533209985_1216dd455e_1171_79756109@N00.jpg,20.632221,-156.496295
533717877_91aae19911_1342_40279823@N00.jpg,50.444824,-5.044484
533758420_86692c6bda_1311_79756109@N00.jpg,21.007714,-156.655941
533866405_2a941a3b4a_1438_8159033@N04.jpg,34.68404,135.499534
533878456_9b2695be8f_1351_79756109@N00.jpg,21.017223,-156.639504
533880615_92490f7f00_1084_79756109@N00.jpg,20.972089,-156.679651
